X,Y,Z
1.89,0.06,5.79
1.89,0.06,5.79
1.88,0.06,5.79
1.88,0.06,5.79
1.88,0.06,5.79
1.88,0.06,5.79
1.88,0.06,5.79
1.88,0.06,5.79
1.88,0.06,5.79
1.88,0.06,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.88,0.05,5.8
1.89,0.05,5.8
1.89,0.05,5.8
1.89,0.05,5.8
1.89,0.05,5.8
1.89,0.05,5.8
1.89,0.05,5.8
1.89,0.05,5.8
1.89,0.05,5.8
1.89,0.05,5.8
1.89,0.05,5.8
1.89,0.05,5.79
1.89,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.91,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.9,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.89,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.04,5.79
1.88,0.05,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.05,5.79
1.88,0.05,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.79
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.78
1.88,0.04,5.77
1.88,0.04,5.77
1.88,0.04,5.77
1.88,0.04,5.77
1.88,0.04,5.77
1.88,0.04,5.77
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.03,5.76
1.88,0.03,5.76
1.88,0.03,5.76
1.88,0.03,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.88,0.04,5.76
1.89,0.04,5.76
1.89,0.04,5.75
1.89,0.04,5.75
1.89,0.04,5.75
1.89,0.04,5.75
1.89,0.04,5.75
1.89,0.04,5.75
1.89,0.04,5.75
1.89,0.04,5.75
1.89,0.04,5.74
1.89,0.04,5.74
1.89,0.04,5.74
1.89,0.04,5.74
1.89,0.05,5.73
1.89,0.06,5.74
1.89,0.06,5.74
1.89,0.06,5.74
1.88,0.07,5.75
1.88,0.07,5.75
1.88,0.07,5.75
1.89,0.06,5.74
1.89,0.06,5.74
1.89,0.06,5.74
1.89,0.06,5.74
1.9,0.06,5.74
1.9,0.06,5.74
1.9,0.06,5.74
1.91,0.06,5.74
1.91,0.06,5.75
1.91,0.06,5.75
1.91,0.06,5.75
1.91,0.06,5.75
1.91,0.06,5.76
1.92,0.06,5.76
1.92,0.06,5.76
1.92,0.06,5.76
1.92,0.06,5.76
1.92,0.06,5.76
1.92,0.06,5.76
1.92,0.06,5.76
1.92,0.06,5.76
1.92,0.06,5.75
1.92,0.06,5.75
1.92,0.06,5.75
1.92,0.06,5.75
1.91,0.06,5.75
1.91,0.06,5.75
1.91,0.06,5.74
1.91,0.06,5.74
1.91,0.06,5.74
1.91,0.06,5.74
1.91,0.06,5.74
1.91,0.07,5.74
1.91,0.07,5.74
1.91,0.07,5.74
1.91,0.07,5.74
1.91,0.06,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.72
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.73
1.88,0.07,5.73
1.88,0.07,5.73
1.88,0.07,5.73
1.88,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.74
1.89,0.07,5.74
1.89,0.07,5.74
1.89,0.07,5.74
1.89,0.07,5.74
1.89,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.91,0.07,5.74
1.91,0.07,5.75
1.91,0.07,5.75
1.91,0.07,5.75
1.91,0.07,5.75
1.91,0.07,5.75
1.91,0.06,5.75
1.91,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.07,5.75
1.92,0.06,5.75
1.92,0.06,5.75
1.92,0.06,5.75
1.92,0.06,5.75
1.92,0.06,5.74
1.92,0.07,5.74
1.91,0.07,5.74
1.91,0.07,5.74
1.91,0.07,5.74
1.91,0.07,5.74
1.91,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.06,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.74
1.91,0.07,5.74
1.92,0.07,5.74
1.92,0.07,5.74
1.92,0.07,5.74
1.92,0.07,5.74
1.92,0.07,5.74
1.92,0.06,5.74
1.93,0.06,5.74
1.93,0.06,5.74
1.93,0.06,5.74
1.93,0.06,5.74
1.94,0.06,5.74
1.94,0.06,5.75
1.94,0.06,5.75
1.94,0.06,5.75
1.94,0.06,5.75
1.94,0.06,5.75
1.94,0.06,5.75
1.94,0.06,5.75
1.95,0.06,5.75
1.95,0.06,5.75
1.95,0.06,5.75
1.95,0.06,5.75
1.95,0.06,5.75
1.95,0.06,5.75
1.95,0.06,5.75
1.95,0.06,5.75
1.95,0.05,5.75
1.95,0.06,5.75
1.95,0.05,5.75
1.95,0.05,5.75
1.95,0.06,5.75
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.06,5.74
1.95,0.06,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.06,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.94,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.94,0.05,5.74
1.95,0.05,5.74
1.94,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.95,0.05,5.74
1.94,0.05,5.74
1.94,0.05,5.74
1.94,0.05,5.74
1.94,0.05,5.74
1.94,0.05,5.74
1.94,0.05,5.74
1.94,0.05,5.74
1.94,0.05,5.74
1.94,0.05,5.74
1.94,0.05,5.74
1.94,0.05,5.74
1.94,0.06,5.74
1.94,0.06,5.74
1.94,0.06,5.74
1.94,0.06,5.74
1.94,0.06,5.74
1.94,0.06,5.73
1.94,0.06,5.73
1.94,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.92,0.06,5.73
1.92,0.06,5.73
1.92,0.06,5.73
1.92,0.06,5.73
1.92,0.06,5.72
1.92,0.06,5.72
1.91,0.06,5.72
1.91,0.06,5.72
1.91,0.06,5.72
1.91,0.07,5.72
1.91,0.07,5.71
1.91,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.72
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.06,5.72
1.9,0.06,5.71
1.9,0.06,5.71
1.9,0.06,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.06,5.72
1.9,0.06,5.72
1.9,0.06,5.72
1.91,0.06,5.72
1.91,0.06,5.71
1.91,0.06,5.71
1.91,0.06,5.72
1.91,0.05,5.72
1.91,0.05,5.72
1.91,0.05,5.72
1.91,0.06,5.71
1.91,0.06,5.72
1.9,0.06,5.72
1.9,0.06,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.91,0.06,5.72
1.91,0.06,5.72
1.91,0.06,5.72
1.91,0.05,5.72
1.92,0.05,5.71
1.92,0.05,5.71
1.92,0.04,5.71
1.93,0.04,5.71
1.93,0.04,5.72
1.93,0.04,5.72
1.93,0.04,5.72
1.93,0.03,5.72
1.94,0.04,5.72
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.05,5.73
1.94,0.05,5.73
1.94,0.05,5.74
1.94,0.05,5.74
1.93,0.05,5.74
1.93,0.05,5.74
1.93,0.05,5.74
1.93,0.05,5.74
1.93,0.05,5.74
1.93,0.05,5.74
1.93,0.05,5.73
1.94,0.05,5.73
1.94,0.05,5.73
1.94,0.05,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.03,5.73
1.94,0.03,5.73
1.94,0.03,5.73
1.94,0.03,5.73
1.94,0.02,5.73
1.94,0.03,5.72
1.94,0.03,5.72
1.94,0.03,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.93,0.04,5.73
1.93,0.04,5.73
1.93,0.04,5.73
1.93,0.04,5.73
1.93,0.04,5.73
1.93,0.04,5.73
1.93,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.03,5.73
1.94,0.03,5.73
1.94,0.03,5.73
1.94,0.03,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.04,5.73
1.94,0.03,5.73
1.94,0.03,5.73
1.94,0.03,5.73
1.93,0.03,5.73
1.93,0.03,5.73
1.94,0.02,5.73
1.94,0.02,5.72
1.93,0.03,5.73
1.93,0.04,5.73
1.93,0.04,5.72
1.93,0.04,5.72
1.93,0.04,5.72
1.92,0.04,5.72
1.92,0.04,5.72
1.92,0.05,5.72
1.93,0.04,5.72
1.93,0.04,5.72
1.93,0.04,5.72
1.93,0.04,5.72
1.93,0.04,5.72
1.94,0.04,5.73
1.94,0.05,5.73
1.94,0.05,5.74
1.94,0.05,5.75
1.94,0.05,5.75
1.94,0.05,5.75
1.94,0.05,5.75
1.94,0.05,5.75
1.93,0.05,5.75
1.93,0.05,5.74
1.93,0.05,5.74
1.93,0.05,5.73
1.93,0.05,5.73
1.93,0.05,5.73
1.93,0.05,5.73
1.92,0.05,5.73
1.92,0.06,5.73
1.92,0.06,5.72
1.91,0.06,5.72
1.91,0.06,5.72
1.9,0.06,5.72
1.9,0.06,5.72
1.9,0.06,5.72
1.9,0.06,5.72
1.9,0.06,5.71
1.9,0.06,5.71
1.9,0.06,5.71
1.9,0.06,5.71
1.9,0.06,5.71
1.91,0.06,5.71
1.91,0.06,5.71
1.91,0.07,5.71
1.91,0.06,5.71
1.91,0.07,5.71
1.91,0.07,5.71
1.91,0.07,5.71
1.91,0.07,5.71
1.91,0.07,5.71
1.91,0.07,5.71
1.91,0.07,5.71
1.91,0.07,5.71
1.91,0.07,5.71
1.91,0.08,5.72
1.92,0.08,5.71
1.92,0.08,5.72
1.92,0.07,5.72
1.92,0.07,5.72
1.92,0.07,5.72
1.93,0.07,5.72
1.93,0.07,5.72
1.93,0.07,5.72
1.93,0.07,5.72
1.94,0.07,5.72
1.94,0.07,5.72
1.94,0.07,5.73
1.94,0.07,5.73
1.94,0.07,5.73
1.94,0.07,5.73
1.94,0.07,5.73
1.94,0.07,5.73
1.94,0.07,5.73
1.94,0.06,5.73
1.94,0.07,5.73
1.94,0.07,5.73
1.93,0.07,5.73
1.93,0.07,5.73
1.93,0.07,5.73
1.93,0.07,5.73
1.93,0.07,5.74
1.93,0.06,5.73
1.93,0.07,5.73
1.93,0.07,5.73
1.92,0.07,5.73
1.92,0.07,5.73
1.92,0.07,5.73
1.92,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.72
1.91,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.72
1.91,0.07,5.72
1.91,0.08,5.73
1.91,0.08,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.92,0.06,5.73
1.92,0.07,5.74
1.92,0.07,5.73
1.93,0.06,5.73
1.92,0.07,5.73
1.93,0.07,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.07,5.74
1.93,0.07,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.06,5.73
1.93,0.07,5.73
1.93,0.07,5.73
1.92,0.07,5.73
1.92,0.07,5.73
1.92,0.07,5.72
1.92,0.07,5.72
1.92,0.08,5.72
1.91,0.08,5.72
1.91,0.08,5.72
1.91,0.08,5.72
1.92,0.08,5.72
1.91,0.08,5.72
1.92,0.08,5.72
1.92,0.07,5.72
1.92,0.07,5.72
1.92,0.07,5.72
1.92,0.07,5.72
1.92,0.07,5.72
1.91,0.07,5.72
1.91,0.07,5.72
1.91,0.07,5.72
1.91,0.07,5.71
1.9,0.08,5.71
1.9,0.07,5.71
1.9,0.07,5.72
1.89,0.08,5.72
1.89,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.89,0.08,5.71
1.89,0.08,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.9,0.07,5.72
1.89,0.08,5.72
1.89,0.08,5.72
1.89,0.08,5.72
1.89,0.08,5.72
1.89,0.08,5.72
1.89,0.08,5.72
1.89,0.08,5.72
1.89,0.08,5.71
1.89,0.08,5.72
1.89,0.08,5.72
1.89,0.08,5.72
1.89,0.08,5.72
1.89,0.07,5.72
1.89,0.08,5.72
1.89,0.08,5.72
1.89,0.08,5.71
1.88,0.08,5.72
1.88,0.08,5.72
1.88,0.08,5.72
1.88,0.08,5.72
1.88,0.08,5.72
1.88,0.08,5.72
1.88,0.08,5.72
1.88,0.08,5.72
1.88,0.08,5.72
1.88,0.08,5.72
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.74
1.89,0.08,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.74
1.9,0.07,5.73
1.9,0.07,5.73
1.9,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.74
1.91,0.07,5.73
1.91,0.07,5.74
1.91,0.07,5.74
1.92,0.07,5.74
1.92,0.07,5.74
1.92,0.07,5.74
1.91,0.07,5.74
1.92,0.07,5.74
1.92,0.07,5.74
1.92,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.73
1.91,0.07,5.72
1.91,0.07,5.72
1.91,0.07,5.72
1.91,0.08,5.72
1.91,0.07,5.72
1.91,0.08,5.72
1.91,0.08,5.72
1.91,0.08,5.72
1.91,0.08,5.72
1.91,0.08,5.72
1.91,0.08,5.72
1.91,0.08,5.72
1.91,0.08,5.72
1.9,0.08,5.72
1.9,0.08,5.72
1.9,0.08,5.72
1.9,0.08,5.72
1.9,0.08,5.72
1.9,0.08,5.72
1.9,0.08,5.72
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.08,5.71
1.9,0.07,5.71
1.9,0.07,5.71
1.9,0.07,5.72
1.9,0.07,5.72
1.9,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.88,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.71
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.88,0.07,5.72
1.88,0.08,5.72
1.88,0.08,5.72
1.88,0.08,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.72
1.89,0.07,5.73
1.89,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.72
1.88,0.07,5.73
1.88,0.07,5.73
1.88,0.07,5.73
1.88,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.07,5.73
1.89,0.08,5.74
1.89,0.08,5.74
1.89,0.08,5.74
1.88,0.08,5.74
1.88,0.08,5.74
1.88,0.08,5.74
1.88,0.08,5.74
1.88,0.08,5.74
1.88,0.08,5.74
1.88,0.07,5.74
1.88,0.07,5.74
1.88,0.08,5.73
1.89,0.07,5.73
1.89,0.08,5.74
1.89,0.08,5.74
1.89,0.08,5.74
1.89,0.08,5.74
1.89,0.08,5.74
1.89,0.08,5.74
1.89,0.08,5.74
1.89,0.08,5.74
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.89,0.08,5.73
1.9,0.08,5.73
1.9,0.08,5.73
1.9,0.08,5.73
1.9,0.08,5.73
